pid,qid,query,cost,time
181,LR-37,select employee3291.name as employee from employee as employee3291 inner join employee as employee3292 on employee3291.managerid = employee3292.id and employee3291.salary > employee3292.salary,67399.0,823.3299999999999
181,input-38,select employee.name as employee from employee join employee as managers on employee.managerid = managers.id where employee.salary > managers.salary,67399.0,825.9805
181,LR-38,select employee3377.name as employee from employee as employee3377 inner join employee as employee3378 on employee3377.managerid = employee3378.id and employee3377.salary > employee3378.salary,67399.0,823.1955
181,input-39,select employee.name as employee from employee join employee as manager on employee.managerid = manager.id where employee.salary > manager.salary,67399.0,871.2275
181,LR-39,select employee3463.name as employee from employee as employee3463 inner join employee as employee3464 on employee3463.managerid = employee3464.id and employee3463.salary > employee3464.salary,67399.0,894.612
181,input-40,select employee.name as employee from employee join employee as manager on manager.id = employee.managerid where employee.salary > manager.salary,67399.0,883.841
181,LR-40,select employee3549.name as employee from employee as employee3549 inner join employee as employee3550 on employee3549.managerid = employee3550.id and employee3549.salary > employee3550.salary,67399.0,815.1795
181,input-42,select employee.name as employee from employee join employee as e on employee.managerid = e.id where employee.salary > e.salary,67399.0,827.75
181,LR-42,select employee3721.name as employee from employee as employee3721 inner join employee as employee3722 on employee3721.managerid = employee3722.id and employee3721.salary > employee3722.salary,67399.0,887.183
181,input-45,"select employee_name as employee from (select a.name as employee_name, a.salary as employee_salary, b.salary as manager_salary from employee as a left outer join employee as b on a.managerid = b.id) as sub where employee_salary > manager_salary",67399.0,817.4495
181,WT-45,select a.name as employee from employee as a left join employee as b on a.managerid = b.id where a.salary > b.salary,67399.0,877.5395000000001
181,LR-45,select employee3979.name as employee from employee as employee3979 inner join employee as employee3980 on employee3979.managerid = employee3980.id and employee3979.salary > employee3980.salary,67399.0,813.98
181,input-50,"select name as employee from employee join (select id, salary as m_sal from employee) as t2 on employee.managerid = t2.id where m_sal < salary",67399.0,834.1355
181,LR-50,"select employee4443.name as employee from employee as employee4443 inner join (select id as id, salary as m_sal from employee) as t3984 on employee4443.managerid = t3984.id and employee4443.salary > t3984.m_sal",67399.0,877.4185
181,input-54,"select name as employee from employee as e1 left outer join (select id, salary as m_salary from employee) as e2 on e1.managerid = e2.id where salary > m_salary",67399.0,877.06
181,WT-54,"select e1.name as employee from employee as e1 inner join (select employee.id as id, employee.salary as m_salary from employee as employee) as e2 on e1.managerid = e2.id where e1.salary > e2.m_salary",67399.0,814.0889999999999
181,LR-54,"select employee4907.name as employee from employee as employee4907 inner join (select id as id, salary as m_salary from employee) as t4727 on employee4907.managerid = t4727.id and employee4907.salary > t4727.m_salary",67399.0,876.4375
181,input-56,"select name as employee from employee as a left outer join (select id, salary as msalary from employee) as b on a.managerid = b.id where a.salary > b.msalary",67399.0,819.5805
181,WT-56,"select a.name as employee from employee as a inner join (select employee.id as id, employee.salary as msalary from employee as employee) as b on a.managerid = b.id where a.salary > b.msalary",67399.0,862.774
181,LR-56,"select employee4993.name as employee from employee as employee4993 inner join (select id as id, salary as msalary from employee) as t4837 on employee4993.managerid = t4837.id and employee4993.salary > t4837.msalary",67399.0,895.4305
181,input-66,select t1.name as employee from employee as t1 join employee as t2 on t1.managerid = t2.id where t1.salary > t2.salary,67399.0,892.405
181,LR-66,select employee5543.name as employee from employee as employee5543 inner join employee as employee5544 on employee5543.managerid = employee5544.id and employee5543.salary > employee5544.salary,67399.0,813.7525
181,input-67,select x.name as employee from employee as x join employee as y on x.managerid = y.id where x.salary > y.salary,67399.0,814.8495
181,LR-67,select employee5629.name as employee from employee as employee5629 inner join employee as employee5630 on employee5629.managerid = employee5630.id and employee5629.salary > employee5630.salary,67399.0,882.4465
181,input-73,select a.name as employee from employee as a join employee as b on (a.salary > b.salary and a.managerid = b.id),67399.0,803.3255
181,LR-73,select a.name as employee from employee as a join employee as b on (a.salary > b.salary and a.managerid = b.id),67399.0,817.8530000000001
181,input-82,select a.name as employee from employee as a left outer join employee as b on a.managerid = b.id where a.salary > b.salary,67399.0,823.5405000000001
181,WT-82,select a.name as employee from employee as a inner join employee as b on a.managerid = b.id where a.salary > b.salary,67399.0,866.374
181,LR-82,select employee6829.name as employee from employee as employee6829 inner join employee as employee6830 on employee6829.managerid = employee6830.id and employee6829.salary > employee6830.salary,67399.0,873.383
181,input-121,select b.name as employee from employee as a left outer join employee as b on a.id = b.managerid where a.salary < b.salary,67399.0,845.4645
181,WT-121,select b.name as employee from employee as a inner join employee as b on a.id = b.managerid where a.salary < b.salary,67399.0,857.5855
181,LR-121,select cast(employee10084.name as varchar) as employee from employee as employee10083 inner join employee as employee10084 on employee10083.id = employee10084.managerid and employee10083.salary < employee10084.salary,67399.0,832.0085
181,input-131,select e.name as employee from employee as e left outer join employee as m on e.managerid = m.id where e.salary > m.salary,67399.0,883.1105
181,WT-131,select e.name as employee from employee as e inner join employee as m on e.managerid = m.id where e.salary > m.salary,67399.0,862.5495000000001
181,LR-131,select employee10943.name as employee from employee as employee10943 inner join employee as employee10944 on employee10943.managerid = employee10944.id and employee10943.salary > employee10944.salary,67399.0,882.9704999999999
181,input-139,select e.name as employee from employee as e join employee as e2 on e.managerid = e2.id where e.salary > e2.salary,67399.0,858.53
181,LR-139,select employee11671.name as employee from employee as employee11671 inner join employee as employee11672 on employee11671.managerid = employee11672.id and employee11671.salary > employee11672.salary,67399.0,868.6045
181,input-140,select e.name as employee from employee as e join employee as m on m.id = e.managerid where m.salary < e.salary,67399.0,825.983
181,LR-140,select employee11757.name as employee from employee as employee11757 inner join employee as employee11758 on employee11757.managerid = employee11758.id and employee11757.salary > employee11758.salary,67399.0,834.1855
181,input-147,select e.name as employee from employee as e left outer join employee as e2 on e2.id = e.managerid where e.salary > e2.salary,67399.0,851.141
181,WT-147,select e.name as employee from employee as e inner join employee as e2 on e2.id = e.managerid where e.salary > e2.salary,67399.0,821.831
181,LR-147,select employee12399.name as employee from employee as employee12399 inner join employee as employee12400 on employee12399.managerid = employee12400.id and employee12399.salary > employee12400.salary,67399.0,838.288
181,input-149,select e1.name as employee from employee as e1 join employee as e2 on e2.id = e1.managerid where e1.salary > e2.salary,67399.0,819.948
181,LR-149,select employee12571.name as employee from employee as employee12571 inner join employee as employee12572 on employee12571.managerid = employee12572.id and employee12571.salary > employee12572.salary,67399.0,859.987
181,input-166,"select e1.name as employee from employee as e1 left outer join (select id, salary, managerid from employee) as e2 on e2.id = e1.managerid where e1.salary > e2.salary",67399.0,824.163
181,WT-166,"select e1.name as employee from employee as e1 inner join (select employee.id as id, employee.salary as salary, employee.managerid as managerid from employee as employee) as e2 on e2.id = e1.managerid where e1.salary > e2.salary",67399.0,872.6055
181,LR-166,"select employee14105.name as employee from employee as employee14105 inner join (select id as id, salary as salary, managerid as managerid from employee) as t12764 on employee14105.managerid = t12764.id and employee14105.salary > t12764.salary",67399.0,877.0275
181,input-169,select e1.name as employee from employee as e1 left outer join employee as e2 on e2.id = e1.managerid where e1.salary > e2.salary,67399.0,804.2719999999999
181,WT-169,select e1.name as employee from employee as e1 inner join employee as e2 on e2.id = e1.managerid where e1.salary > e2.salary,67399.0,886.393
181,LR-169,select employee14363.name as employee from employee as employee14363 inner join employee as employee14364 on employee14363.managerid = employee14364.id and employee14363.salary > employee14364.salary,67399.0,844.8095000000001
181,input-173,select e1.name as employee from employee as e1 join employee as e2 on e1.managerid = e2.id where (e1.managerid = e2.id and e1.salary > e2.salary),67399.0,809.9575
181,LR-173,select employee14745.name as employee from employee as employee14745 inner join employee as employee14746 on employee14745.managerid = employee14746.id where employee14745.managerid = employee14746.id and employee14745.salary > employee14746.salary,67399.0,830.7085
181,input-196,select emp.name as employee from employee as emp join employee as man on emp.managerid = man.id where emp.salary > man.salary,67399.0,872.9295
181,LR-196,select employee16627.name as employee from employee as employee16627 inner join employee as employee16628 on employee16627.managerid = employee16628.id and employee16627.salary > employee16628.salary,67399.0,874.9125
181,input-200,select emp.name as employee from employee as emp join employee as mgr on emp.managerid = mgr.id where emp.salary > mgr.salary,67399.0,827.363
181,LR-200,select employee16971.name as employee from employee as employee16971 inner join employee as employee16972 on employee16971.managerid = employee16972.id and employee16971.salary > employee16972.salary,67399.0,829.7835
181,input-204,select employee.name as employee from employee as employee join employee as manager on (employee.managerid = manager.id and employee.salary > manager.salary),67399.0,819.7595
181,LR-204,select employee.name as employee from employee as employee join employee as manager on (employee.managerid = manager.id and employee.salary > manager.salary),67399.0,902.3625
181,input-206,select f.name as employee from employee as e join employee as f on e.id = f.managerid where f.salary > e.salary,67399.0,814.852
181,LR-206,select employee17486.name as employee from employee as employee17485 inner join employee as employee17486 on employee17485.id = employee17486.managerid and employee17485.salary < employee17486.salary,67399.0,828.8315
181,input-207,select f1.name as employee from employee as f1 join employee as f2 on f1.managerid = f2.id where f1.salary > f2.salary,67399.0,891.7239999999999
181,LR-207,select employee17571.name as employee from employee as employee17571 inner join employee as employee17572 on employee17571.managerid = employee17572.id and employee17571.salary > employee17572.salary,67399.0,889.3555
181,input-212,select t1.name as employee from employee as t1 join employee as t2 on (t1.managerid = t2.id and t1.salary > t2.salary),67399.0,853.487
181,LR-212,select t1.name as employee from employee as t1 join employee as t2 on (t1.managerid = t2.id and t1.salary > t2.salary),67399.0,876.017
181,input-214,select t1.name as employee from employee as t1 left outer join employee as t2 on t1.managerid = t2.id where t1.salary > t2.salary,67399.0,842.697
181,WT-214,select t1.name as employee from employee as t1 inner join employee as t2 on t1.managerid = t2.id where t1.salary > t2.salary,67399.0,808.674
181,LR-214,select employee18249.name as employee from employee as employee18249 inner join employee as employee18250 on employee18249.managerid = employee18250.id and employee18249.salary > employee18250.salary,67399.0,883.6965
181,input-219,select te.name as employee from employee as te join employee as tm on te.managerid = tm.id where tm.salary < te.salary,67399.0,817.581
181,LR-219,select employee18679.name as employee from employee as employee18679 inner join employee as employee18680 on employee18679.managerid = employee18680.id and employee18679.salary > employee18680.salary,67399.0,860.2094999999999
181,input-226,"select employee from (select e.name as employee, e.salary as salary, a.name as manager, a.salary as managersalary from employee as e join employee as a on e.managerid = a.id) as x where salary > managersalary",67399.0,882.6145
181,WT-226,select e.name as employee from employee as e inner join employee as a on e.managerid = a.id where e.salary > a.salary,67399.0,876.142
181,LR-226,select employee19235.name as employee from employee as employee19235 inner join employee as employee19236 on employee19235.managerid = employee19236.id and employee19235.salary > employee19236.salary,67399.0,869.0440000000001
181,input-239,select b.name as employee from employee as a join employee as b on b.managerid = a.id where b.salary > a.salary,67399.0,816.2
181,LR-239,select employee20430.name as employee from employee as employee20429 inner join employee as employee20430 on employee20429.id = employee20430.managerid and employee20429.salary < employee20430.salary,67399.0,873.41
181,input-242,select e.name as employee from employee as e join employee as f on (e.managerid = f.id and e.salary > f.salary),67399.0,840.3489999999999
181,LR-242,select e.name as employee from employee as e join employee as f on (e.managerid = f.id and e.salary > f.salary),67399.0,814.5895
181,input-245,select e.name as employee from employee as e join employee as f on e.managerid = f.id where e.salary > f.salary,67399.0,812.872
181,LR-245,select employee20983.name as employee from employee as employee20983 inner join employee as employee20984 on employee20983.managerid = employee20984.id and employee20983.salary > employee20984.salary,67399.0,890.7035
181,input-261,select e.name as employee from employee as e join employee as f on (e.salary > f.salary and e.managerid = f.id),67399.0,833.7255
181,LR-261,select e.name as employee from employee as e join employee as f on (e.salary > f.salary and e.managerid = f.id),67399.0,826.422
181,input-264,select e.name as employee from employee as e join employee as m on (e.managerid = m.id and e.salary > m.salary),67399.0,829.156
181,LR-264,select e.name as employee from employee as e join employee as m on (e.managerid = m.id and e.salary > m.salary),67399.0,821.7315
181,input-272,select e2.name as employee from employee as e1 left outer join employee as e2 on e1.id = e2.managerid where e2.salary > e1.salary,67399.0,887.297
181,WT-272,select e2.name as employee from employee as e1 inner join employee as e2 on e1.id = e2.managerid where e2.salary > e1.salary,67399.0,837.717
181,LR-272,select cast(employee23483.name as varchar) as employee from employee as employee23482 inner join employee as employee23483 on employee23482.id = employee23483.managerid and employee23482.salary < employee23483.salary,67399.0,883.194
181,input-273,"select employee from (select e.name as employee, e.salary as salary, m.name as manager_name, m.salary as manager_salary from employee as e left outer join employee as m on e.managerid = m.id) as temp where salary > manager_salary",67399.0,824.736
181,WT-273,select e.name as employee from employee as e left join employee as m on e.managerid = m.id where e.salary > m.salary,67399.0,817.137
181,LR-273,select employee23568.name as employee from employee as employee23568 inner join employee as employee23569 on employee23568.managerid = employee23569.id and employee23568.salary > employee23569.salary,67399.0,895.7895000000001
181,input-280,"select name as employee from employee join (select distinct e1.id as manid, e1.salary as mansalary from employee as e1 join employee as e2 on e1.id = e2.managerid) as manager on employee.managerid = manager.manid where employee.salary > manager.mansalary",292850.59,2958.7595
181,SC-280,select t_employee_0.name as employee from employee as e1 inner join employee as t_employee_0 on e1.salary < t_employee_0.salary where t_employee_0.managerid = e1.id,67399.0,879.2685
181,LR-280,"select employee24262.name as employee from employee as employee24262 inner join (select t22176.id, t22176.salary from (select salary, id from employee group by salary, id) as t22176 inner join (select managerid from employee group by managerid) as t22177 on t22176.id = t22177.managerid) as t22179 on employee24262.managerid = t22179.id and employee24262.salary > t22179.salary",306852.55,3169.068
181,input-289,"select x.employeename as employee from (select e.name as employeename, e.salary as employeesalary, m.salary as managersalary from employee as e left outer join employee as m on e.managerid = m.id) as x where x.employeesalary > x.managersalary",67399.0,860.7295
181,WT-289,select e.name as employee from employee as e left join employee as m on e.managerid = m.id where e.salary > m.salary,67399.0,855.5419999999999
181,LR-289,select employee25514.name as employee from employee as employee25514 inner join employee as employee25515 on employee25514.managerid = employee25515.id and employee25514.salary > employee25515.salary,67399.0,885.2385
181,input-294,select a.name as employee from employee as a join employee as b on b.id = a.managerid where a.salary > b.salary,67399.0,882.7575
181,LR-294,select employee25944.name as employee from employee as employee25944 inner join employee as employee25945 on employee25944.managerid = employee25945.id and employee25944.salary > employee25945.salary,67399.0,882.6030000000001
181,input-316,select a.name as employee from employee as a join employee as b on (b.id = a.managerid and b.salary < a.salary),67399.0,825.6495
181,LR-316,select a.name as employee from employee as a join employee as b on (b.id = a.managerid and b.salary < a.salary),67399.0,823.1305
181,input-329,"select a.name as employee from (select a.id, a.name, a.salary, a.managerid, b.salary as managersalary from employee as a join employee as b on a.managerid = b.id where a.salary > b.salary) as a",67399.0,882.4095
181,WT-329,select a.name as employee from employee as a inner join employee as b on a.managerid = b.id where a.salary > b.salary,67399.0,866.475
181,LR-329,select employee28988.name as employee from employee as employee28988 inner join employee as employee28989 on employee28988.managerid = employee28989.id and employee28988.salary > employee28989.salary,67399.0,877.8154999999999
181,input-339,select a.name as employee from employee as a join employee as b on a.managerid = b.id where b.salary < a.salary,67399.0,883.2655
181,LR-339,select employee29846.name as employee from employee as employee29846 inner join employee as employee29847 on employee29846.managerid = employee29847.id and employee29846.salary > employee29847.salary,67399.0,825.973
181,input-346,select ang.name as employee from employee as ang join employee as mng on ang.managerid = mng.id where ang.salary > mng.salary,67399.0,810.2850000000001
181,LR-346,select employee30446.name as employee from employee as employee30446 inner join employee as employee30447 on employee30446.managerid = employee30447.id and employee30446.salary > employee30447.salary,67399.0,866.3015
181,input-350,select c.name as employee from employee as c join employee as d on d.id = c.managerid where c.salary > d.salary,67399.0,826.2255
181,LR-350,select employee30790.name as employee from employee as employee30790 inner join employee as employee30791 on employee30790.managerid = employee30791.id and employee30790.salary > employee30791.salary,67399.0,875.653
181,input-355,select e.name as employee from employee as e join employee as ee on e.managerid = ee.id where e.salary > ee.salary,67399.0,826.4445000000001
181,LR-355,select employee31174.name as employee from employee as employee31174 inner join employee as employee31175 on employee31174.managerid = employee31175.id and employee31174.salary > employee31175.salary,67399.0,871.082
181,input-359,select e.name as employee from employee as e left outer join employee as m on m.id = e.managerid where m.salary < e.salary,67399.0,830.329
181,WT-359,select e.name as employee from employee as e inner join employee as m on m.id = e.managerid where m.salary < e.salary,67399.0,887.693
181,LR-359,select employee31518.name as employee from employee as employee31518 inner join employee as employee31519 on employee31518.managerid = employee31519.id and employee31518.salary > employee31519.salary,67399.0,863.6985
181,input-367,select e.name as employee from employee as e right outer join employee as m on m.id = e.managerid where e.salary > m.salary,67399.0,837.576
181,WT-367,select e.name as employee from employee as m inner join employee as e on m.id = e.managerid where e.salary > m.salary,67399.0,859.307
181,LR-367,select cast(employee32248.name as varchar) as employee from employee as employee32248 inner join employee as employee32249 on employee32248.managerid = employee32249.id and employee32248.salary > employee32249.salary,67399.0,879.169
181,input-370,select e.name as employee from employee as e join employee as e1 on e.managerid = e1.id where e.salary > e1.salary,67399.0,825.0965
181,LR-370,select employee32506.name as employee from employee as employee32506 inner join employee as employee32507 on employee32506.managerid = employee32507.id and employee32506.salary > employee32507.salary,67399.0,886.2265
181,input-372,select e.name as employee from employee as e join employee as m on e.managerid = m.id where m.salary < e.salary,67399.0,803.5795
181,LR-372,select employee32676.name as employee from employee as employee32676 inner join employee as employee32677 on employee32676.managerid = employee32677.id and employee32676.salary > employee32677.salary,67399.0,824.6315
181,input-383,select e.name as employee from employee as e left outer join employee as d on e.managerid = d.id where e.salary > d.salary,67399.0,822.1885
181,WT-383,select e.name as employee from employee as e inner join employee as d on e.managerid = d.id where e.salary > d.salary,67399.0,822.6765
181,LR-383,select employee33618.name as employee from employee as employee33618 inner join employee as employee33619 on employee33618.managerid = employee33619.id and employee33618.salary > employee33619.salary,67399.0,825.675
181,input-384,select e.name as employee from employee as e left outer join employee as m on m.id = e.managerid where e.salary > m.salary,67399.0,833.0835
181,WT-384,select e.name as employee from employee as e inner join employee as m on m.id = e.managerid where e.salary > m.salary,67399.0,814.184
181,LR-384,select employee33704.name as employee from employee as employee33704 inner join employee as employee33705 on employee33704.managerid = employee33705.id and employee33704.salary > employee33705.salary,67399.0,820.404
181,input-394,select e.name as employee from employee as e join employee as m on m.id = e.managerid where e.salary > m.salary,67399.0,878.05
181,LR-394,select employee34602.name as employee from employee as employee34602 inner join employee as employee34603 on employee34602.managerid = employee34603.id and employee34602.salary > employee34603.salary,67399.0,885.1705
181,input-400,select e.name as employee from employee as e join employee as s on (s.id = e.managerid and e.salary > s.salary),67399.0,880.9034999999999
181,LR-400,select e.name as employee from employee as e join employee as s on (s.id = e.managerid and e.salary > s.salary),67399.0,884.309
181,input-459,select e1.name as employee from employee as e1 join employee as e2 on (e2.id = e1.managerid and e2.salary < e1.salary),67399.0,883.5325
181,LR-459,select e1.name as employee from employee as e1 join employee as e2 on (e2.id = e1.managerid and e2.salary < e1.salary),67399.0,867.8445
181,input-467,select e1.name as employee from employee as e1 join employee as e2 on e1.managerid = e2.id where e2.salary < e1.salary,67399.0,879.4525000000001
181,LR-467,select employee41068.name as employee from employee as employee41068 inner join employee as employee41069 on employee41068.managerid = employee41069.id and employee41068.salary > employee41069.salary,67399.0,850.7415000000001
181,input-477,select e2.name as employee from employee as e1 right outer join employee as e2 on e1.id = e2.managerid where e2.salary > e1.salary,67399.0,826.1075000000001
181,WT-477,select e2.name as employee from employee as e2 inner join employee as e1 on e1.id = e2.managerid where e2.salary > e1.salary,67399.0,834.9725000000001
181,LR-477,select employee41969.name as employee from employee as employee41968 inner join employee as employee41969 on employee41968.id = employee41969.managerid and employee41968.salary < employee41969.salary,67399.0,859.048
181,input-478,select ee.name as employee from employee as e join employee as ee on e.id = ee.managerid where ee.salary > e.salary,67399.0,894.0725
181,LR-478,select employee42055.name as employee from employee as employee42054 inner join employee as employee42055 on employee42054.id = employee42055.managerid and employee42054.salary < employee42055.salary,67399.0,821.1775
181,input-480,select emp.name as employee from employee as emp join employee as mang on emp.managerid = mang.id where mang.salary < emp.salary,67399.0,887.1665
181,LR-480,select employee42266.name as employee from employee as employee42266 inner join employee as employee42267 on employee42266.managerid = employee42267.id and employee42266.salary > employee42267.salary,67399.0,863.773
181,input-482,"select empname as employee from (select a.name as empname, a.salary as empsalary, b.name as asmanname, b.salary as mansalary from employee as a join employee as b on a.managerid = b.id) as t where empsalary > mansalary",67399.0,850.4695
181,WT-482,select a.name as employee from employee as a inner join employee as b on a.managerid = b.id where a.salary > b.salary,67399.0,879.9395
181,LR-482,select employee42438.name as employee from employee as employee42438 inner join employee as employee42439 on employee42438.managerid = employee42439.id and employee42438.salary > employee42439.salary,67399.0,876.7429999999999
181,input-485,select m.name as employee from employee as m left outer join employee as s on m.managerid = s.id where m.salary > s.salary,67399.0,821.976
181,WT-485,select m.name as employee from employee as m inner join employee as s on m.managerid = s.id where m.salary > s.salary,67399.0,851.424
181,LR-485,select employee42776.name as employee from employee as employee42776 inner join employee as employee42777 on employee42776.managerid = employee42777.id and employee42776.salary > employee42777.salary,67399.0,897.4490000000001
181,input-499,select temp.employee from (select e1.name as employee from employee as e1 join employee as e2 on e1.managerid = e2.id where e1.salary > e2.salary) as temp,67399.0,832.6769999999999
181,WT-499,select e1.name as employee from employee as e1 inner join employee as e2 on e1.managerid = e2.id where e1.salary > e2.salary,67399.0,842.8415
181,LR-499,select employee44399.name as employee from employee as employee44399 inner join employee as employee44400 on employee44399.managerid = employee44400.id and employee44399.salary > employee44400.salary,67399.0,856.3395
181,input-500,select x.name as employee from employee as x left outer join employee as y on x.managerid = y.id where x.salary > y.salary,67399.0,842.585
181,WT-500,select x.name as employee from employee as x inner join employee as y on x.managerid = y.id where x.salary > y.salary,67399.0,878.1585
181,LR-500,select employee44485.name as employee from employee as employee44485 inner join employee as employee44486 on employee44485.managerid = employee44486.id and employee44485.salary > employee44486.salary,67399.0,873.9705
184,input-17,"select d.name as department, e.name as employee, salary from employee as e join (select departmentid, max(salary) as maxsalary from employee group by departmentid) as m on e.departmentid = m.departmentid join department as d on e.departmentid = d.id where e.salary = m.maxsalary",37227.95,537.15
184,LR-17,"select department700.name as department, employee1086.name as employee, employee1086.salary as salary from employee as employee1086 inner join (select departmentid, max(salary) as maxsalary from employee group by departmentid) as t2660 on employee1086.departmentid = t2660.departmentid and employee1086.salary = t2660.maxsalary inner join department as department700 on employee1086.departmentid = department700.id",37227.95,554.462
184,input-18,"select d.name as department, e2.name as employee, e2.salary from employee as e2 join (select e1.departmentid, max(salary) as salary from employee as e1 group by departmentid) as maxsalary on (e2.departmentid = maxsalary.departmentid and e2.salary = maxsalary.salary) join department as d on e2.departmentid = d.id",37227.95,536.1185
184,LR-18,"select department817.name as department, employee1320.name as employee, employee1320.salary as salary from employee as employee1320 inner join (select departmentid, max(salary) as salary from employee group by departmentid) as t3028 on employee1320.departmentid = t3028.departmentid and employee1320.salary = t3028.salary inner join department as department817 on employee1320.departmentid = department817.id",37227.95,562.7555
184,input-30,"select department, employee, salary from (select d.name as department, e.name as employee, e.salary as salary, max(e.salary) over (partition by e.departmentid) as maxsalary from employee as e join department as d on e.departmentid = d.id) as max_salary where maxsalary = salary order by salary",173742.16,1463.3905
184,input-35,"select department, employee, salary from (select d.name as department, e.name as employee, e.salary, max(e.salary) over (partition by d.id order by e.salary desc) as maxsalary from employee as e join department as d on e.departmentid = d.id) as t where salary = maxsalary",175922.47,1863.3685
184,input-51,"select department.name as department, employee.name as employee, employee.salary from employee join (select max(salary) as msalary, departmentid from employee group by departmentid) as maxsalary on employee.departmentid = maxsalary.departmentid join department on employee.departmentid = department.id where employee.salary = maxsalary.msalary",37227.95,569.5745
184,LR-51,"select department2683.name as department, employee3771.name as employee, employee3771.salary as salary from employee as employee3771 inner join (select max(salary) as msalary, departmentid as departmentid from employee group by departmentid) as t10152 on employee3771.departmentid = t10152.departmentid and employee3771.salary = t10152.msalary inner join department as department2683 on employee3771.departmentid = department2683.id",37227.95,536.2955
184,input-56,"select department.name as department, temp.employee, temp.salary from department join (select temp.departmentid, employee.name as employee, employee.salary as salary from employee join (select max(salary) as maxsalary, departmentid from employee group by departmentid) as temp on (employee.salary = temp.maxsalary and employee.departmentid = temp.departmentid)) as temp on temp.departmentid = department.id",37227.95,547.8615
